Random,HhId,WkrId,Bzone,Azone,Marea,DistanceToWork,PaysForParking,IsCashOut,ParkingCost,IsECO
12,AMATS-52971,AMATS-52971-1,AMATS179,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-53049,AMATS-53049-2,AMATS298,AMATS,AMATS,63.15078434,0,0,0,0
12,AMATS-53157,AMATS-53157-2,AMATS308,AMATS,AMATS,7.453723026,0,0,0,0
12,AMATS-53255,AMATS-53255-1,AMATS240,AMATS,AMATS,6.654993037,0,0,0,0
12,AMATS-53347,AMATS-53347-1,AMATS58,AMATS,AMATS,9.700192374,0,0,0,0
12,AMATS-53362,AMATS-53362-1,AMATS80,AMATS,AMATS,13.8727056,0,0,0,0
12,AMATS-53531,AMATS-53531-1,AMATS57,AMATS,AMATS,22.54828341,0,0,0,0
12,AMATS-53606,AMATS-53606-2,AMATS532,AMATS,AMATS,12.42024043,0,0,0,0
12,AMATS-53691,AMATS-53691-2,AMATS285,AMATS,AMATS,1.395329501,0,0,0,0
12,AMATS-53701,AMATS-53701-1,AMATS51,AMATS,AMATS,0.795104159,0,0,0,0
12,AMATS-53723,AMATS-53723-3,AMATS380,AMATS,AMATS,7.558048995,1,0,50,0
12,AMATS-53760,AMATS-53760-2,AMATS177,AMATS,AMATS,55.36548148,0,0,0,0
12,AMATS-53770,AMATS-53770-2,AMATS333,AMATS,AMATS,6.238191448,0,0,0,0
12,AMATS-53803,AMATS-53803-2,AMATS349,AMATS,AMATS,4.229189156,0,0,0,0
12,AMATS-53881,AMATS-53881-1,AMATS338,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-53891,AMATS-53891-1,AMATS70,AMATS,AMATS,4.76105002,0,0,0,0
12,AMATS-53902,AMATS-53902-2,AMATS272,AMATS,AMATS,0.90816293,0,0,0,0
12,AMATS-53927,AMATS-53927-1,AMATS400,AMATS,AMATS,41.44206011,1,0,85,0
12,AMATS-54224,AMATS-54224-2,AMATS138,AMATS,AMATS,17.99095705,0,0,0,0
12,AMATS-54228,AMATS-54228-1,AMATS284,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-54229,AMATS-54229-1,AMATS429,AMATS,AMATS,5.470953643,0,0,0,0
12,AMATS-54237,AMATS-54237-1,AMATS236,AMATS,AMATS,4.193512583,0,0,0,0
12,AMATS-54249,AMATS-54249-4,AMATS916,AMATS,AMATS,30.47277354,0,0,0,0
12,AMATS-54257,AMATS-54257-1,AMATS134,AMATS,AMATS,5.525762367,0,0,0,0
12,AMATS-54346,AMATS-54346-2,AMATS239,AMATS,AMATS,43.91184688,0,0,0,0
12,AMATS-54348,AMATS-54348-1,AMATS450,AMATS,AMATS,3.902565997,1,0,50,0
12,AMATS-54509,AMATS-54509-3,AMATS143,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-54568,AMATS-54568-1,AMATS834,AMATS,AMATS,10.36448067,0,0,0,0
12,AMATS-54640,AMATS-54640-2,AMATS381,AMATS,AMATS,60.67226606,0,0,0,0
12,AMATS-54642,AMATS-54642-1,AMATS230,AMATS,AMATS,2.131544356,0,0,0,0
12,AMATS-54671,AMATS-54671-1,AMATS605,AMATS,AMATS,8.81543001,0,0,0,0
12,AMATS-54686,AMATS-54686-1,AMATS805,AMATS,AMATS,29.18792326,0,0,0,0
12,AMATS-54773,AMATS-54773-2,AMATS415,AMATS,AMATS,1.95210564,1,0,85,0
12,AMATS-54928,AMATS-54928-2,AMATS853,AMATS,AMATS,19.15204763,0,0,0,0
12,AMATS-54982,AMATS-54982-1,AMATS63,AMATS,AMATS,3.504455503,0,0,0,0
12,AMATS-55003,AMATS-55003-1,AMATS318,AMATS,AMATS,4.148433309,0,0,0,0
12,AMATS-55007,AMATS-55007-1,AMATS62,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-55144,AMATS-55144-1,AMATS387,AMATS,AMATS,10.75915319,1,0,95,0
12,AMATS-55245,AMATS-55245-1,AMATS559,AMATS,AMATS,51.05889581,0,0,0,0
12,AMATS-55298,AMATS-55298-2,AMATS559,AMATS,AMATS,19.48292998,0,0,0,0
12,AMATS-55314,AMATS-55314-1,AMATS372,AMATS,AMATS,48.04182512,0,0,0,0
12,AMATS-55337,AMATS-55337-2,AMATS239,AMATS,AMATS,2.056595988,0,0,0,0
12,AMATS-55339,AMATS-55339-1,AMATS171,AMATS,AMATS,15.08112146,0,0,0,0
12,AMATS-55373,AMATS-55373-1,AMATS123,AMATS,AMATS,5.553108016,0,0,0,0
12,AMATS-55396,AMATS-55396-1,AMATS33,AMATS,AMATS,5.093933529,0,0,0,0
12,AMATS-55401,AMATS-55401-2,AMATS299,AMATS,AMATS,7.461106652,0,0,0,0
12,AMATS-55446,AMATS-55446-1,AMATS232,AMATS,AMATS,0.951073633,0,0,0,0
12,AMATS-55463,AMATS-55463-1,AMATS120,AMATS,AMATS,3.11563205,0,0,0,0
12,AMATS-55543,AMATS-55543-2,AMATS938,AMATS,AMATS,0.790973152,0,0,0,0
12,AMATS-55557,AMATS-55557-2,AMATS262,AMATS,AMATS,7.263994558,0,0,0,0
12,AMATS-55653,AMATS-55653-1,AMATS71,AMATS,AMATS,0.879364363,0,0,0,0
12,AMATS-55712,AMATS-55712-2,AMATS353,AMATS,AMATS,5.550193485,0,0,0,0
12,AMATS-55730,AMATS-55730-1,AMATS58,AMATS,AMATS,52.3426254,0,0,0,0
12,AMATS-55746,AMATS-55746-2,AMATS126,AMATS,AMATS,3.13430394,0,0,0,0
12,AMATS-55913,AMATS-55913-2,AMATS262,AMATS,AMATS,2.545567139,0,0,0,0
12,AMATS-55971,AMATS-55971-1,AMATS560,AMATS,AMATS,1.236157274,0,0,0,0
12,AMATS-56008,AMATS-56008-2,AMATS117,AMATS,AMATS,4.893712929,0,0,0,0
12,AMATS-56083,AMATS-56083-2,AMATS751,AMATS,AMATS,15.58318453,0,0,0,0
12,AMATS-56093,AMATS-56093-1,AMATS585,AMATS,AMATS,16.42539696,0,0,0,0
12,AMATS-56134,AMATS-56134-1,AMATS143,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-56173,AMATS-56173-2,AMATS843,AMATS,AMATS,30.49332305,0,0,0,0
12,AMATS-56270,AMATS-56270-2,AMATS559,AMATS,AMATS,15.71205073,0,0,0,0
12,AMATS-56336,AMATS-56336-1,AMATS317,AMATS,AMATS,5.966189645,0,0,0,0
12,AMATS-56340,AMATS-56340-2,AMATS947,AMATS,AMATS,39.16746538,0,0,0,0
12,AMATS-56372,AMATS-56372-3,AMATS208,AMATS,AMATS,4.509495564,0,0,0,0
12,AMATS-56408,AMATS-56408-1,AMATS582,AMATS,AMATS,1.806530603,0,0,0,0
12,AMATS-56446,AMATS-56446-1,AMATS58,AMATS,AMATS,2.77744496,0,0,0,0
12,AMATS-56448,AMATS-56448-1,AMATS75,AMATS,AMATS,15.09285659,0,0,0,0
12,AMATS-56491,AMATS-56491-1,AMATS329,AMATS,AMATS,2.510968445,0,0,0,0
12,AMATS-56544,AMATS-56544-1,AMATS2,AMATS,AMATS,14.43109878,0,0,0,0
12,AMATS-56552,AMATS-56552-3,AMATS236,AMATS,AMATS,3.629720866,0,0,0,0
12,AMATS-56579,AMATS-56579-1,AMATS935,AMATS,AMATS,17.78913152,0,0,0,0
12,AMATS-56680,AMATS-56680-1,AMATS239,AMATS,AMATS,2.915835808,0,0,0,0
12,AMATS-56794,AMATS-56794-1,AMATS318,AMATS,AMATS,1.51315587,0,0,0,0
12,AMATS-56811,AMATS-56811-2,AMATS364,AMATS,AMATS,3.053296204,0,0,0,0
12,AMATS-56865,AMATS-56865-1,AMATS273,AMATS,AMATS,7.750609074,0,0,0,0
12,AMATS-56955,AMATS-56955-2,AMATS237,AMATS,AMATS,1.618770015,0,0,0,0
12,AMATS-56984,AMATS-56984-1,AMATS856,AMATS,AMATS,53.21340707,0,0,0,0
12,AMATS-57081,AMATS-57081-2,AMATS848,AMATS,AMATS,7.322429283,0,0,0,0
12,AMATS-57148,AMATS-57148-1,AMATS364,AMATS,AMATS,6.024076705,0,0,0,0
12,AMATS-57383,AMATS-57383-2,AMATS518,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-57387,AMATS-57387-2,AMATS628,AMATS,AMATS,37.9218663,0,0,0,0
12,AMATS-57572,AMATS-57572-1,AMATS244,AMATS,AMATS,10.36053801,0,0,0,0
12,AMATS-57723,AMATS-57723-3,AMATS559,AMATS,AMATS,12.52943812,0,0,0,0
12,AMATS-57727,AMATS-57727-1,AMATS128,AMATS,AMATS,4.115136832,0,0,0,0
12,AMATS-57779,AMATS-57779-2,AMATS58,AMATS,AMATS,13.81805809,0,0,0,0
12,AMATS-57792,AMATS-57792-1,AMATS213,AMATS,AMATS,1.853017647,0,0,0,0
12,AMATS-57807,AMATS-57807-1,AMATS33,AMATS,AMATS,53.13801289,0,0,0,0
12,AMATS-58023,AMATS-58023-1,AMATS33,AMATS,AMATS,7.123080667,0,0,0,0
12,AMATS-58044,AMATS-58044-1,AMATS243,AMATS,AMATS,2.769570361,0,0,0,0
12,AMATS-58065,AMATS-58065-1,AMATS57,AMATS,AMATS,10.64715435,0,0,0,0
12,AMATS-58109,AMATS-58109-1,AMATS490,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-58109,AMATS-58109-2,AMATS631,AMATS,AMATS,20.60154798,0,0,0,0
12,AMATS-58166,AMATS-58166-1,AMATS280,AMATS,AMATS,1.067386861,0,0,0,0
12,AMATS-58309,AMATS-58309-3,AMATS540,AMATS,AMATS,3.359465652,0,0,0,0
12,AMATS-58317,AMATS-58317-1,AMATS584,AMATS,AMATS,13.49433161,0,0,0,0
12,AMATS-58340,AMATS-58340-1,AMATS862,AMATS,AMATS,0.000134259,0,0,0,0
12,AMATS-58392,AMATS-58392-3,AMATS148,AMATS,AMATS,1.701659112,0,0,0,0
12,AMATS-58472,AMATS-58472-2,AMATS149,AMATS,AMATS,8.888371401,0,0,0,0
12,AMATS-58515,AMATS-58515-2,AMATS579,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-58643,AMATS-58643-1,AMATS201,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-58693,AMATS-58693-1,AMATS642,AMATS,AMATS,1.107353327,0,0,0,0
12,AMATS-58738,AMATS-58738-1,AMATS559,AMATS,AMATS,9.020185754,0,0,0,0
12,AMATS-58739,AMATS-58739-1,AMATS205,AMATS,AMATS,44.84079176,0,0,0,0
12,AMATS-58746,AMATS-58746-3,AMATS95,AMATS,AMATS,2.365025668,0,0,0,0
12,AMATS-58762,AMATS-58762-1,AMATS40,AMATS,AMATS,33.66344286,0,0,0,0
12,AMATS-58783,AMATS-58783-1,AMATS296,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-58854,AMATS-58854-1,AMATS923,AMATS,AMATS,11.65501649,0,0,0,0
12,AMATS-59015,AMATS-59015-1,AMATS830,AMATS,AMATS,1.824105347,0,0,0,0
12,AMATS-59068,AMATS-59068-2,AMATS412,AMATS,AMATS,0.821551486,1,0,85,0
12,AMATS-59140,AMATS-59140-2,AMATS125,AMATS,AMATS,3.410045736,0,0,0,0
12,AMATS-59263,AMATS-59263-2,AMATS179,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-59299,AMATS-59299-1,AMATS547,AMATS,AMATS,1.051522274,0,0,0,0
12,AMATS-59352,AMATS-59352-1,AMATS40,AMATS,AMATS,9.119230585,0,0,0,0
12,AMATS-59390,AMATS-59390-1,AMATS289,AMATS,AMATS,7.41149532,0,0,0,0
12,AMATS-59392,AMATS-59392-2,AMATS253,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-59437,AMATS-59437-1,AMATS205,AMATS,AMATS,1.872040868,0,0,0,0
12,AMATS-59464,AMATS-59464-1,AMATS236,AMATS,AMATS,0.306018923,0,0,0,0
12,AMATS-59627,AMATS-59627-2,AMATS848,AMATS,AMATS,2.05521884,0,0,0,0
12,AMATS-59645,AMATS-59645-1,AMATS204,AMATS,AMATS,3.105713145,0,0,0,0
12,AMATS-59711,AMATS-59711-2,AMATS518,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-59774,AMATS-59774-1,AMATS100,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-60072,AMATS-60072-2,AMATS28,AMATS,AMATS,9.781426929,0,0,0,0
12,AMATS-60109,AMATS-60109-2,AMATS318,AMATS,AMATS,25.29257765,0,0,0,0
12,AMATS-60199,AMATS-60199-1,AMATS559,AMATS,AMATS,10.12084796,0,0,0,0
12,AMATS-60277,AMATS-60277-2,AMATS752,AMATS,AMATS,26.92170918,0,0,0,0
12,AMATS-60533,AMATS-60533-2,AMATS91,AMATS,AMATS,1.550736924,0,0,0,0
12,AMATS-60582,AMATS-60582-3,AMATS655,AMATS,AMATS,11.64184921,0,0,0,0
12,AMATS-60857,AMATS-60857-2,AMATS15,AMATS,AMATS,1.014978157,0,0,0,0
12,AMATS-60943,AMATS-60943-4,AMATS75,AMATS,AMATS,14.20249358,0,0,0,0
12,AMATS-60964,AMATS-60964-1,AMATS848,AMATS,AMATS,2.774930713,0,0,0,0
12,AMATS-61021,AMATS-61021-1,AMATS279,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-61063,AMATS-61063-1,AMATS391,AMATS,AMATS,8.691859656,1,0,50,0
12,AMATS-61122,AMATS-61122-1,AMATS425,AMATS,AMATS,1.842744639,1,0,95,0
12,AMATS-61180,AMATS-61180-2,AMATS557,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-61451,AMATS-61451-2,AMATS243,AMATS,AMATS,9.370058623,0,0,0,0
12,AMATS-61463,AMATS-61463-1,AMATS559,AMATS,AMATS,20.07951619,0,0,0,0
12,AMATS-61535,AMATS-61535-2,AMATS327,AMATS,AMATS,24.69940345,0,0,0,0
12,AMATS-61571,AMATS-61571-1,AMATS515,AMATS,AMATS,3.088474653,0,0,0,0
12,AMATS-61651,AMATS-61651-3,AMATS11,AMATS,AMATS,4.382005614,0,0,0,0
12,AMATS-61725,AMATS-61725-1,AMATS6,AMATS,AMATS,66.99076443,0,0,0,0
12,AMATS-61786,AMATS-61786-1,AMATS528,AMATS,AMATS,4.18814057,0,0,0,0
12,AMATS-61795,AMATS-61795-2,AMATS537,AMATS,AMATS,0.405876668,0,0,0,0
12,AMATS-61864,AMATS-61864-2,AMATS4,AMATS,AMATS,0.601255507,0,0,0,0
12,AMATS-61878,AMATS-61878-1,AMATS364,AMATS,AMATS,2.087442168,0,0,0,0
12,AMATS-61972,AMATS-61972-1,AMATS528,AMATS,AMATS,0.401572865,0,0,0,0
12,AMATS-61992,AMATS-61992-1,AMATS584,AMATS,AMATS,27.31887418,0,0,0,0
12,AMATS-61994,AMATS-61994-3,AMATS383,AMATS,AMATS,1.288781579,1,0,85,0
12,AMATS-62015,AMATS-62015-1,AMATS259,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-62091,AMATS-62091-1,AMATS134,AMATS,AMATS,2.503492943,0,0,0,0
12,AMATS-62302,AMATS-62302-2,AMATS482,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-62423,AMATS-62423-1,AMATS277,AMATS,AMATS,3.962837678,0,0,0,0
12,AMATS-62442,AMATS-62442-2,AMATS941,AMATS,AMATS,6.495606199,0,0,0,0
12,AMATS-62516,AMATS-62516-1,AMATS894,AMATS,AMATS,14.3502395,0,0,0,0
12,AMATS-62565,AMATS-62565-2,AMATS516,AMATS,AMATS,2.425707015,0,0,0,0
12,AMATS-62712,AMATS-62712-1,AMATS33,AMATS,AMATS,7.237173618,0,0,0,0
12,AMATS-62740,AMATS-62740-3,AMATS528,AMATS,AMATS,39.41459394,0,0,0,0
12,AMATS-62750,AMATS-62750-1,AMATS143,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-62763,AMATS-62763-1,AMATS558,AMATS,AMATS,0.941814958,0,0,0,0
12,AMATS-62829,AMATS-62829-1,AMATS24,AMATS,AMATS,13.36862744,0,0,0,0
12,AMATS-62874,AMATS-62874-2,AMATS119,AMATS,AMATS,0.8259808,0,0,0,0
12,AMATS-62923,AMATS-62923-1,AMATS336,AMATS,AMATS,1.039590875,0,0,0,0
12,AMATS-62931,AMATS-62931-1,AMATS98,AMATS,AMATS,8.539678268,0,0,0,0
12,AMATS-62951,AMATS-62951-1,AMATS459,AMATS,AMATS,1.24836656,0,0,0,0
12,AMATS-63020,AMATS-63020-1,AMATS11,AMATS,AMATS,9.704351003,0,0,0,0
12,AMATS-63068,AMATS-63068-2,AMATS640,AMATS,AMATS,6.809968862,0,0,0,0
12,AMATS-63115,AMATS-63115-2,AMATS937,AMATS,AMATS,24.13919122,0,0,0,0
12,AMATS-63141,AMATS-63141-2,AMATS57,AMATS,AMATS,36.32584411,0,0,0,0
12,AMATS-63227,AMATS-63227-2,AMATS380,AMATS,AMATS,4.401947303,1,0,50,0
12,AMATS-63296,AMATS-63296-4,AMATS559,AMATS,AMATS,29.07161895,0,0,0,0
12,AMATS-63703,AMATS-63703-1,AMATS255,AMATS,AMATS,1.132662853,0,0,0,0
12,AMATS-63727,AMATS-63727-1,AMATS246,AMATS,AMATS,7.161399007,0,0,0,0
12,AMATS-63756,AMATS-63756-1,AMATS751,AMATS,AMATS,1.891555918,0,0,0,0
12,AMATS-63808,AMATS-63808-3,AMATS272,AMATS,AMATS,7.358543855,0,0,0,0
12,AMATS-63830,AMATS-63830-1,AMATS57,AMATS,AMATS,22.54828341,0,0,0,0
12,AMATS-63934,AMATS-63934-4,AMATS559,AMATS,AMATS,28.61071491,0,0,0,0
12,AMATS-64076,AMATS-64076-1,AMATS70,AMATS,AMATS,9.48996236,0,0,0,0
12,AMATS-64130,AMATS-64130-1,AMATS143,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-64169,AMATS-64169-2,AMATS879,AMATS,AMATS,4.660598519,0,0,0,0
12,AMATS-64257,AMATS-64257-2,AMATS944,AMATS,AMATS,3.717100812,0,0,0,0
12,AMATS-64268,AMATS-64268-2,AMATS28,AMATS,AMATS,5.940106622,0,0,0,0
12,AMATS-64527,AMATS-64527-1,AMATS138,AMATS,AMATS,3.442586637,0,0,0,0
12,AMATS-64579,AMATS-64579-2,AMATS192,AMATS,AMATS,0.993990914,0,0,0,0
12,AMATS-64616,AMATS-64616-1,AMATS415,AMATS,AMATS,8.794217172,1,0,85,0
12,AMATS-64816,AMATS-64816-1,AMATS40,AMATS,AMATS,10.5021608,0,0,0,0
12,AMATS-64924,AMATS-64924-1,AMATS171,AMATS,AMATS,32.05517831,0,0,0,0
12,AMATS-65021,AMATS-65021-1,AMATS528,AMATS,AMATS,2.574403668,0,0,0,0
12,AMATS-65163,AMATS-65163-2,AMATS70,AMATS,AMATS,1.795022724,0,0,0,0
12,AMATS-65324,AMATS-65324-2,AMATS134,AMATS,AMATS,7.174919682,0,0,0,0
12,AMATS-65331,AMATS-65331-2,AMATS298,AMATS,AMATS,4.802226105,0,0,0,0
12,AMATS-65454,AMATS-65454-2,AMATS70,AMATS,AMATS,1.997902647,0,0,0,0
12,AMATS-65489,AMATS-65489-2,AMATS154,AMATS,AMATS,1.701659112,0,0,0,0
12,AMATS-65522,AMATS-65522-2,AMATS251,AMATS,AMATS,7.304947955,0,0,0,0
12,AMATS-65531,AMATS-65531-3,AMATS848,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-65631,AMATS-65631-2,AMATS318,AMATS,AMATS,1.972197098,0,0,0,0
12,AMATS-65640,AMATS-65640-1,AMATS216,AMATS,AMATS,2.465432409,0,0,0,0
12,AMATS-65731,AMATS-65731-1,AMATS329,AMATS,AMATS,3.65736652,0,0,0,0
12,AMATS-65787,AMATS-65787-1,AMATS348,AMATS,AMATS,56.70322925,0,0,0,0
12,AMATS-65792,AMATS-65792-1,AMATS235,AMATS,AMATS,4.12076142,0,0,0,0
12,AMATS-65825,AMATS-65825-1,AMATS473,AMATS,AMATS,0.679698606,0,0,0,0
12,AMATS-65865,AMATS-65865-1,AMATS861,AMATS,AMATS,3.168942162,0,0,0,0
12,AMATS-65889,AMATS-65889-2,AMATS213,AMATS,AMATS,1.853017647,0,0,0,0
12,AMATS-65904,AMATS-65904-1,AMATS57,AMATS,AMATS,17.48487673,0,0,0,0
12,AMATS-65979,AMATS-65979-2,AMATS318,AMATS,AMATS,5.684516446,0,0,0,0
12,AMATS-66061,AMATS-66061-1,AMATS238,AMATS,AMATS,8.632230287,0,0,0,0
12,AMATS-66105,AMATS-66105-2,AMATS6,AMATS,AMATS,41.72663444,0,0,0,0
12,AMATS-66133,AMATS-66133-2,AMATS61,AMATS,AMATS,3.574741892,0,0,0,0
12,AMATS-66141,AMATS-66141-4,AMATS424,AMATS,AMATS,1.202525238,1,0,95,0
12,AMATS-66143,AMATS-66143-2,AMATS473,AMATS,AMATS,1.45235965,0,0,0,0
12,AMATS-66148,AMATS-66148-2,AMATS625,AMATS,AMATS,3.110055401,0,0,0,0
12,AMATS-66160,AMATS-66160-2,AMATS659,AMATS,AMATS,23.48156592,0,0,0,0
12,AMATS-66203,AMATS-66203-1,AMATS143,AMATS,AMATS,75.55790473,0,0,0,0
12,AMATS-66321,AMATS-66321-2,AMATS528,AMATS,AMATS,6.154366498,0,0,0,0
12,AMATS-66348,AMATS-66348-2,AMATS136,AMATS,AMATS,2.499788841,0,0,0,0
12,AMATS-66448,AMATS-66448-1,AMATS848,AMATS,AMATS,2.598056327,0,0,0,0
12,AMATS-66468,AMATS-66468-1,AMATS138,AMATS,AMATS,3.350087889,0,0,0,0
12,AMATS-66486,AMATS-66486-1,AMATS801,AMATS,AMATS,6.708274473,0,0,0,0
12,AMATS-66594,AMATS-66594-2,AMATS244,AMATS,AMATS,9.183987487,0,0,0,0
12,AMATS-66712,AMATS-66712-3,AMATS528,AMATS,AMATS,15.21568078,0,0,0,0
12,AMATS-66824,AMATS-66824-2,AMATS621,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-66861,AMATS-66861-1,AMATS40,AMATS,AMATS,48.99328692,0,0,0,0
12,AMATS-66914,AMATS-66914-1,AMATS73,AMATS,AMATS,3.161312584,0,0,0,0
12,AMATS-66954,AMATS-66954-1,AMATS57,AMATS,AMATS,11.02340803,0,0,0,0
12,AMATS-66960,AMATS-66960-1,AMATS620,AMATS,AMATS,19.84882005,0,0,0,0
12,AMATS-67092,AMATS-67092-1,AMATS135,AMATS,AMATS,7.23035352,0,0,0,0
12,AMATS-67144,AMATS-67144-2,AMATS810,AMATS,AMATS,3.299166697,0,0,0,0
12,AMATS-67475,AMATS-67475-1,AMATS140,AMATS,AMATS,1.681164848,0,0,0,0
12,AMATS-67742,AMATS-67742-2,AMATS528,AMATS,AMATS,9.491849138,0,0,0,0
12,AMATS-67777,AMATS-67777-2,AMATS472,AMATS,AMATS,35.3881157,0,0,0,0
12,AMATS-67897,AMATS-67897-1,AMATS57,AMATS,AMATS,11.86825665,0,0,0,0
12,AMATS-67915,AMATS-67915-1,AMATS149,AMATS,AMATS,65.58943298,0,0,0,0
12,AMATS-67938,AMATS-67938-1,AMATS751,AMATS,AMATS,0.917893475,0,0,0,0
12,AMATS-67953,AMATS-67953-3,AMATS834,AMATS,AMATS,7.549957664,0,0,0,0
12,AMATS-68190,AMATS-68190-1,AMATS154,AMATS,AMATS,34.17180683,0,0,0,0
12,AMATS-68222,AMATS-68222-2,AMATS242,AMATS,AMATS,41.34052606,0,0,0,0
12,AMATS-68260,AMATS-68260-1,AMATS528,AMATS,AMATS,2.962106332,0,0,0,0
12,AMATS-68275,AMATS-68275-1,AMATS6,AMATS,AMATS,8.225414655,0,0,0,0
12,AMATS-68298,AMATS-68298-1,AMATS398,AMATS,AMATS,1.380434411,1,0,50,0
12,AMATS-68527,AMATS-68527-2,AMATS40,AMATS,AMATS,13.31649824,0,0,0,0
12,AMATS-68550,AMATS-68550-1,AMATS112,AMATS,AMATS,2.162493901,0,0,0,0
12,AMATS-68759,AMATS-68759-2,AMATS28,AMATS,AMATS,62.41273464,0,0,0,0
12,AMATS-68777,AMATS-68777-1,AMATS6,AMATS,AMATS,2.881512547,0,0,0,0
12,AMATS-68777,AMATS-68777-2,AMATS184,AMATS,AMATS,4.826542949,0,0,0,0
12,AMATS-68824,AMATS-68824-2,AMATS284,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-68842,AMATS-68842-1,AMATS239,AMATS,AMATS,7.696511479,0,0,0,0
12,AMATS-68930,AMATS-68930-2,AMATS56,AMATS,AMATS,0.997024453,0,0,0,0
12,AMATS-68967,AMATS-68967-3,AMATS308,AMATS,AMATS,6.249494386,0,0,0,0
12,AMATS-69105,AMATS-69105-1,AMATS140,AMATS,AMATS,12.79174789,0,0,0,0
12,AMATS-69113,AMATS-69113-1,AMATS597,AMATS,AMATS,6.160963866,0,0,0,0
12,AMATS-69117,AMATS-69117-2,AMATS861,AMATS,AMATS,14.2106093,0,0,0,0
12,AMATS-69216,AMATS-69216-1,AMATS40,AMATS,AMATS,19.12094674,0,0,0,0
12,AMATS-69397,AMATS-69397-2,AMATS559,AMATS,AMATS,17.38357461,0,0,0,0
12,AMATS-69441,AMATS-69441-1,AMATS58,AMATS,AMATS,21.05992922,0,0,0,0
12,AMATS-69442,AMATS-69442-2,AMATS135,AMATS,AMATS,26.35028923,0,0,0,0
12,AMATS-69550,AMATS-69550-1,AMATS748,AMATS,AMATS,12.11526184,0,0,0,0
12,AMATS-69607,AMATS-69607-2,AMATS329,AMATS,AMATS,6.940887711,0,0,0,0
12,AMATS-69623,AMATS-69623-1,AMATS289,AMATS,AMATS,7.962847054,0,0,0,0
12,AMATS-69718,AMATS-69718-2,AMATS59,AMATS,AMATS,3.012462448,1,0,40,0
12,AMATS-69776,AMATS-69776-2,AMATS158,AMATS,AMATS,0.59445979,0,0,0,0
12,AMATS-69879,AMATS-69879-1,AMATS325,AMATS,AMATS,7.620150389,0,0,0,0
12,AMATS-69945,AMATS-69945-4,AMATS872,AMATS,AMATS,5.964876772,0,0,0,0
12,AMATS-69956,AMATS-69956-2,AMATS57,AMATS,AMATS,48.03178549,0,0,0,0
12,AMATS-69958,AMATS-69958-3,AMATS471,AMATS,AMATS,0.415288837,0,0,0,0
12,AMATS-70088,AMATS-70088-2,AMATS700,AMATS,AMATS,5.715580662,0,0,0,0
12,AMATS-70104,AMATS-70104-1,AMATS349,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-70118,AMATS-70118-1,AMATS896,AMATS,AMATS,17.7363393,0,0,0,0
12,AMATS-70154,AMATS-70154-3,AMATS126,AMATS,AMATS,7.094716257,0,0,0,0
12,AMATS-70199,AMATS-70199-1,AMATS244,AMATS,AMATS,1.886131757,0,0,0,0
12,AMATS-70259,AMATS-70259-2,AMATS551,AMATS,AMATS,9.49E-05,0,0,0,0
12,AMATS-70519,AMATS-70519-2,AMATS59,AMATS,AMATS,6.315728489,1,0,40,0
12,AMATS-70731,AMATS-70731-2,AMATS528,AMATS,AMATS,50.89567523,0,0,0,0
12,AMATS-70732,AMATS-70732-2,AMATS33,AMATS,AMATS,3.34516756,0,0,0,0
12,AMATS-70913,AMATS-70913-3,AMATS101,AMATS,AMATS,0.803144284,0,0,0,0
12,AMATS-70937,AMATS-70937-1,AMATS808,AMATS,AMATS,1.844561771,0,0,0,0
12,AMATS-70995,AMATS-70995-1,AMATS848,AMATS,AMATS,48.58637165,0,0,0,0
12,AMATS-71043,AMATS-71043-2,AMATS667,AMATS,AMATS,15.98481988,0,0,0,0
12,AMATS-71079,AMATS-71079-1,AMATS58,AMATS,AMATS,3.65552946,0,0,0,0
12,AMATS-71108,AMATS-71108-1,AMATS528,AMATS,AMATS,43.83520687,0,0,0,0
