Random,HhId,WkrId,Bzone,Azone,Marea,DistanceToWork,PaysForParking,IsCashOut,ParkingCost,IsECO
21,AMATS-146915,AMATS-146915-2,AMATS295,AMATS,AMATS,7.782524101,0,0,0,0
21,AMATS-146927,AMATS-146927-3,AMATS57,AMATS,AMATS,11.86691296,0,0,0,0
21,AMATS-146989,AMATS-146989-1,AMATS262,AMATS,AMATS,2.01393444,0,0,0,0
21,AMATS-146997,AMATS-146997-1,AMATS621,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-147013,AMATS-147013-2,AMATS34,AMATS,AMATS,59.25701375,0,0,0,0
21,AMATS-147045,AMATS-147045-1,AMATS353,AMATS,AMATS,56.52161352,0,0,0,0
21,AMATS-147075,AMATS-147075-1,AMATS57,AMATS,AMATS,37.05712722,0,0,0,0
21,AMATS-147280,AMATS-147280-1,AMATS603,AMATS,AMATS,6.345164347,0,0,0,0
21,AMATS-147332,AMATS-147332-2,AMATS57,AMATS,AMATS,15.21959438,0,0,0,0
21,AMATS-147372,AMATS-147372-2,AMATS567,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-147376,AMATS-147376-2,AMATS387,AMATS,AMATS,1.100066891,1,0,95,0
21,AMATS-147445,AMATS-147445-1,AMATS337,AMATS,AMATS,25.48315312,0,0,0,0
21,AMATS-147560,AMATS-147560-2,AMATS677,AMATS,AMATS,10.70492438,0,0,0,0
21,AMATS-147561,AMATS-147561-1,AMATS881,AMATS,AMATS,14.10612184,0,0,0,0
21,AMATS-147612,AMATS-147612-2,AMATS33,AMATS,AMATS,40.12956657,0,0,0,0
21,AMATS-147717,AMATS-147717-1,AMATS652,AMATS,AMATS,2.817317549,0,0,0,0
21,AMATS-147728,AMATS-147728-1,AMATS748,AMATS,AMATS,8.961582381,0,0,0,0
21,AMATS-147853,AMATS-147853-1,AMATS257,AMATS,AMATS,0.400155558,0,0,0,0
21,AMATS-147882,AMATS-147882-1,AMATS112,AMATS,AMATS,1.421846582,0,0,0,0
21,AMATS-147901,AMATS-147901-1,AMATS6,AMATS,AMATS,7.812550573,0,0,0,0
21,AMATS-147904,AMATS-147904-1,AMATS861,AMATS,AMATS,3.925066263,0,0,0,0
21,AMATS-147985,AMATS-147985-4,AMATS371,AMATS,AMATS,2.911773505,0,0,0,0
21,AMATS-148014,AMATS-148014-1,AMATS425,AMATS,AMATS,7.363174926,1,0,95,0
21,AMATS-148024,AMATS-148024-1,AMATS201,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-148202,AMATS-148202-2,AMATS848,AMATS,AMATS,3.469772901,0,0,0,0
21,AMATS-148210,AMATS-148210-2,AMATS262,AMATS,AMATS,4.562263552,0,0,0,0
21,AMATS-148224,AMATS-148224-1,AMATS473,AMATS,AMATS,3.398396535,0,0,0,0
21,AMATS-148278,AMATS-148278-1,AMATS120,AMATS,AMATS,55.38932596,0,0,0,0
21,AMATS-148279,AMATS-148279-1,AMATS294,AMATS,AMATS,6.092853997,0,0,0,0
21,AMATS-148326,AMATS-148326-1,AMATS559,AMATS,AMATS,28.61958664,0,0,0,0
21,AMATS-148343,AMATS-148343-1,AMATS406,AMATS,AMATS,58.85107719,1,0,85,0
21,AMATS-148417,AMATS-148417-1,AMATS528,AMATS,AMATS,3.043805599,0,0,0,0
21,AMATS-148503,AMATS-148503-2,AMATS237,AMATS,AMATS,50.51968277,0,0,0,0
21,AMATS-148510,AMATS-148510-1,AMATS935,AMATS,AMATS,25.30351454,0,0,0,0
21,AMATS-148637,AMATS-148637-1,AMATS299,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-148789,AMATS-148789-1,AMATS58,AMATS,AMATS,2.47629511,0,0,0,0
21,AMATS-148984,AMATS-148984-3,AMATS212,AMATS,AMATS,58.55942685,0,0,0,0
21,AMATS-149028,AMATS-149028-1,AMATS368,AMATS,AMATS,41.83990206,0,0,0,0
21,AMATS-149053,AMATS-149053-1,AMATS528,AMATS,AMATS,49.45291764,0,0,0,0
21,AMATS-149057,AMATS-149057-1,AMATS349,AMATS,AMATS,7.275356024,0,0,0,0
21,AMATS-149265,AMATS-149265-1,AMATS70,AMATS,AMATS,3.308239611,0,0,0,0
21,AMATS-149276,AMATS-149276-1,AMATS339,AMATS,AMATS,51.12700167,0,0,0,0
21,AMATS-149341,AMATS-149341-1,AMATS267,AMATS,AMATS,1.130237837,0,0,0,0
21,AMATS-149344,AMATS-149344-2,AMATS548,AMATS,AMATS,18.66775478,0,0,0,0
21,AMATS-149560,AMATS-149560-1,AMATS6,AMATS,AMATS,2.606634802,0,0,0,0
21,AMATS-149576,AMATS-149576-1,AMATS429,AMATS,AMATS,53.22480522,0,0,0,0
21,AMATS-149686,AMATS-149686-1,AMATS333,AMATS,AMATS,4.647319858,0,0,0,0
21,AMATS-149693,AMATS-149693-3,AMATS240,AMATS,AMATS,7.890990923,0,0,0,0
21,AMATS-149733,AMATS-149733-1,AMATS516,AMATS,AMATS,11.25873933,0,0,0,0
21,AMATS-149748,AMATS-149748-2,AMATS58,AMATS,AMATS,2.453299516,0,0,0,0
21,AMATS-149883,AMATS-149883-1,AMATS752,AMATS,AMATS,1.000400216,0,0,0,0
21,AMATS-149961,AMATS-149961-2,AMATS217,AMATS,AMATS,2.190042728,0,0,0,0
21,AMATS-149980,AMATS-149980-1,AMATS663,AMATS,AMATS,11.30924148,0,0,0,0
21,AMATS-150119,AMATS-150119-1,AMATS79,AMATS,AMATS,2.858411131,0,0,0,0
21,AMATS-150136,AMATS-150136-1,AMATS310,AMATS,AMATS,2.24629252,0,0,0,0
21,AMATS-150223,AMATS-150223-3,AMATS559,AMATS,AMATS,27.04541043,0,0,0,0
21,AMATS-150228,AMATS-150228-2,AMATS406,AMATS,AMATS,41.45658292,1,0,85,0
21,AMATS-150294,AMATS-150294-2,AMATS33,AMATS,AMATS,1.971804613,0,0,0,0
21,AMATS-150296,AMATS-150296-2,AMATS336,AMATS,AMATS,5.021628666,0,0,0,0
21,AMATS-150450,AMATS-150450-1,AMATS568,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-150490,AMATS-150490-1,AMATS318,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-150495,AMATS-150495-1,AMATS488,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-150507,AMATS-150507-1,AMATS172,AMATS,AMATS,4.3643141,0,0,0,0
21,AMATS-150677,AMATS-150677-2,AMATS262,AMATS,AMATS,67.92920599,0,0,0,0
21,AMATS-150683,AMATS-150683-1,AMATS559,AMATS,AMATS,38.69311656,0,0,0,0
21,AMATS-150688,AMATS-150688-1,AMATS312,AMATS,AMATS,2.460022766,0,0,0,0
21,AMATS-150690,AMATS-150690-3,AMATS533,AMATS,AMATS,6.377683111,0,0,0,0
21,AMATS-150739,AMATS-150739-1,AMATS174,AMATS,AMATS,0.000134259,0,0,0,0
21,AMATS-150766,AMATS-150766-1,AMATS40,AMATS,AMATS,46.04387523,0,0,0,0
21,AMATS-150887,AMATS-150887-3,AMATS119,AMATS,AMATS,1.816097842,0,0,0,0
21,AMATS-150939,AMATS-150939-2,AMATS559,AMATS,AMATS,18.71341657,0,0,0,0
21,AMATS-150945,AMATS-150945-1,AMATS205,AMATS,AMATS,1.082084213,0,0,0,0
21,AMATS-150961,AMATS-150961-1,AMATS34,AMATS,AMATS,1.046559415,0,0,0,0
21,AMATS-151048,AMATS-151048-1,AMATS508,AMATS,AMATS,2.269512156,0,0,0,0
21,AMATS-151051,AMATS-151051-2,AMATS312,AMATS,AMATS,7.411612384,0,0,0,0
21,AMATS-151089,AMATS-151089-1,AMATS524,AMATS,AMATS,1.963294618,0,0,0,0
21,AMATS-151097,AMATS-151097-3,AMATS329,AMATS,AMATS,4.595948788,0,0,0,0
21,AMATS-151185,AMATS-151185-2,AMATS70,AMATS,AMATS,2.200223287,0,0,0,0
21,AMATS-151203,AMATS-151203-3,AMATS934,AMATS,AMATS,11.31855259,0,0,0,0
21,AMATS-151261,AMATS-151261-1,AMATS371,AMATS,AMATS,9.196527819,0,0,0,0
21,AMATS-151276,AMATS-151276-2,AMATS567,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-151397,AMATS-151397-2,AMATS853,AMATS,AMATS,2.014513802,0,0,0,0
21,AMATS-151403,AMATS-151403-2,AMATS274,AMATS,AMATS,0.000134259,0,0,0,0
21,AMATS-151423,AMATS-151423-2,AMATS33,AMATS,AMATS,14.5050715,0,0,0,0
21,AMATS-151505,AMATS-151505-3,AMATS935,AMATS,AMATS,18.73541322,0,0,0,0
21,AMATS-151560,AMATS-151560-1,AMATS143,AMATS,AMATS,3.882899902,0,0,0,0
21,AMATS-151602,AMATS-151602-1,AMATS333,AMATS,AMATS,38.50915787,0,0,0,0
21,AMATS-151605,AMATS-151605-1,AMATS879,AMATS,AMATS,1.587604928,0,0,0,0
21,AMATS-151609,AMATS-151609-1,AMATS579,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-151648,AMATS-151648-1,AMATS469,AMATS,AMATS,58.11768417,0,0,0,0
21,AMATS-151831,AMATS-151831-2,AMATS312,AMATS,AMATS,2.585572613,0,0,0,0
21,AMATS-151864,AMATS-151864-1,AMATS295,AMATS,AMATS,4.545805904,0,0,0,0
21,AMATS-151975,AMATS-151975-4,AMATS185,AMATS,AMATS,5.480355262,0,0,0,0
21,AMATS-152026,AMATS-152026-1,AMATS57,AMATS,AMATS,10.34333743,0,0,0,0
21,AMATS-152094,AMATS-152094-1,AMATS528,AMATS,AMATS,3.58300488,0,0,0,0
21,AMATS-152099,AMATS-152099-2,AMATS70,AMATS,AMATS,4.276773504,0,0,0,0
21,AMATS-152109,AMATS-152109-1,AMATS381,AMATS,AMATS,1.76522159,0,0,0,0
21,AMATS-152260,AMATS-152260-3,AMATS58,AMATS,AMATS,8.771402422,0,0,0,0
21,AMATS-152285,AMATS-152285-1,AMATS237,AMATS,AMATS,6.940930028,0,0,0,0
21,AMATS-152693,AMATS-152693-1,AMATS302,AMATS,AMATS,2.250154922,0,0,0,0
21,AMATS-152860,AMATS-152860-5,AMATS250,AMATS,AMATS,8.65071356,0,0,0,0
21,AMATS-152900,AMATS-152900-2,AMATS268,AMATS,AMATS,9.944184385,0,0,0,0
21,AMATS-152910,AMATS-152910-1,AMATS287,AMATS,AMATS,0.634231272,0,0,0,0
21,AMATS-152952,AMATS-152952-1,AMATS848,AMATS,AMATS,4.587090764,0,0,0,0
21,AMATS-153037,AMATS-153037-2,AMATS319,AMATS,AMATS,7.811234829,0,0,0,0
21,AMATS-153067,AMATS-153067-2,AMATS40,AMATS,AMATS,25.75853243,0,0,0,0
21,AMATS-153071,AMATS-153071-1,AMATS315,AMATS,AMATS,2.518608447,0,0,0,0
21,AMATS-153126,AMATS-153126-1,AMATS319,AMATS,AMATS,1.10366987,0,0,0,0
21,AMATS-153358,AMATS-153358-3,AMATS621,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-153650,AMATS-153650-1,AMATS636,AMATS,AMATS,1.78152317,0,0,0,0
21,AMATS-153654,AMATS-153654-3,AMATS235,AMATS,AMATS,22.83267537,0,0,0,0
21,AMATS-153713,AMATS-153713-2,AMATS327,AMATS,AMATS,2.394827627,0,0,0,0
21,AMATS-153726,AMATS-153726-3,AMATS213,AMATS,AMATS,56.83337766,0,0,0,0
21,AMATS-153798,AMATS-153798-3,AMATS206,AMATS,AMATS,8.105506205,0,0,0,0
21,AMATS-153834,AMATS-153834-1,AMATS189,AMATS,AMATS,3.971532998,0,0,0,0
21,AMATS-154011,AMATS-154011-1,AMATS119,AMATS,AMATS,5.047919508,0,0,0,0
21,AMATS-154082,AMATS-154082-1,AMATS550,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-154102,AMATS-154102-1,AMATS330,AMATS,AMATS,6.704616182,0,0,0,0
21,AMATS-154107,AMATS-154107-3,AMATS526,AMATS,AMATS,30.88110012,0,0,0,0
21,AMATS-154201,AMATS-154201-3,AMATS294,AMATS,AMATS,30.65897491,0,0,0,0
21,AMATS-154206,AMATS-154206-2,AMATS44,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-154255,AMATS-154255-1,AMATS576,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-154386,AMATS-154386-1,AMATS237,AMATS,AMATS,3.309858997,0,0,0,0
21,AMATS-154414,AMATS-154414-1,AMATS134,AMATS,AMATS,1.141379156,0,0,0,0
21,AMATS-154427,AMATS-154427-1,AMATS401,AMATS,AMATS,55.40842106,1,0,85,0
21,AMATS-154496,AMATS-154496-1,AMATS559,AMATS,AMATS,16.16330783,0,0,0,0
21,AMATS-154646,AMATS-154646-2,AMATS300,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-154650,AMATS-154650-1,AMATS129,AMATS,AMATS,24.34564229,0,0,0,0
21,AMATS-154713,AMATS-154713-1,AMATS505,AMATS,AMATS,6.764670892,0,0,0,0
21,AMATS-154787,AMATS-154787-2,AMATS788,AMATS,AMATS,13.83451263,0,0,0,0
21,AMATS-154878,AMATS-154878-3,AMATS316,AMATS,AMATS,4.249355911,0,0,0,0
21,AMATS-155124,AMATS-155124-1,AMATS941,AMATS,AMATS,2.665397808,0,0,0,0
21,AMATS-155174,AMATS-155174-2,AMATS835,AMATS,AMATS,3.379922111,0,0,0,0
21,AMATS-155207,AMATS-155207-3,AMATS528,AMATS,AMATS,1.742058439,0,0,0,0
21,AMATS-155249,AMATS-155249-1,AMATS57,AMATS,AMATS,3.918558038,0,0,0,0
21,AMATS-155543,AMATS-155543-2,AMATS559,AMATS,AMATS,34.35055994,0,0,0,0
21,AMATS-155683,AMATS-155683-1,AMATS13,AMATS,AMATS,5.922750632,0,0,0,0
21,AMATS-155738,AMATS-155738-2,AMATS127,AMATS,AMATS,0.618486162,0,0,0,0
21,AMATS-155947,AMATS-155947-2,AMATS876,AMATS,AMATS,2.147217542,0,0,0,0
21,AMATS-155991,AMATS-155991-1,AMATS421,AMATS,AMATS,0.854487805,1,0,85,0
21,AMATS-156004,AMATS-156004-2,AMATS372,AMATS,AMATS,12.77583172,0,0,0,0
21,AMATS-156021,AMATS-156021-2,AMATS57,AMATS,AMATS,42.16974622,0,0,0,0
21,AMATS-156088,AMATS-156088-2,AMATS58,AMATS,AMATS,4.855936438,0,0,0,0
21,AMATS-156140,AMATS-156140-4,AMATS58,AMATS,AMATS,67.32039184,0,0,0,0
21,AMATS-156167,AMATS-156167-5,AMATS34,AMATS,AMATS,0.522270008,0,0,0,0
21,AMATS-156195,AMATS-156195-1,AMATS429,AMATS,AMATS,6.114290705,0,0,0,0
21,AMATS-156242,AMATS-156242-3,AMATS86,AMATS,AMATS,0.489936525,0,0,0,0
21,AMATS-156270,AMATS-156270-1,AMATS483,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-156281,AMATS-156281-2,AMATS528,AMATS,AMATS,2.599934976,0,0,0,0
21,AMATS-156319,AMATS-156319-1,AMATS467,AMATS,AMATS,4.49719955,0,0,0,0
21,AMATS-156389,AMATS-156389-2,AMATS333,AMATS,AMATS,2.196708615,0,0,0,0
21,AMATS-156407,AMATS-156407-1,AMATS317,AMATS,AMATS,58.05158232,0,0,0,0
21,AMATS-156414,AMATS-156414-3,AMATS57,AMATS,AMATS,11.86691296,0,0,0,0
21,AMATS-156573,AMATS-156573-2,AMATS40,AMATS,AMATS,13.52116127,0,0,0,0
21,AMATS-156580,AMATS-156580-1,AMATS96,AMATS,AMATS,1.021164926,0,0,0,0
21,AMATS-156686,AMATS-156686-2,AMATS24,AMATS,AMATS,2.071356911,0,0,0,0
21,AMATS-156702,AMATS-156702-1,AMATS217,AMATS,AMATS,16.29670818,0,0,0,0
21,AMATS-156729,AMATS-156729-2,AMATS675,AMATS,AMATS,38.82634852,0,0,0,0
21,AMATS-156807,AMATS-156807-4,AMATS213,AMATS,AMATS,10.18915613,0,0,0,0
21,AMATS-156814,AMATS-156814-1,AMATS94,AMATS,AMATS,5.386152822,0,0,0,0
21,AMATS-156917,AMATS-156917-3,AMATS584,AMATS,AMATS,4.149284317,0,0,0,0
21,AMATS-157040,AMATS-157040-2,AMATS18,AMATS,AMATS,14.33905623,0,0,0,0
21,AMATS-157062,AMATS-157062-1,AMATS229,AMATS,AMATS,8.266341441,0,0,0,0
21,AMATS-157156,AMATS-157156-1,AMATS230,AMATS,AMATS,62.0155596,0,0,0,0
21,AMATS-157181,AMATS-157181-3,AMATS40,AMATS,AMATS,17.70700652,0,0,0,0
21,AMATS-157185,AMATS-157185-1,AMATS327,AMATS,AMATS,1.717896007,0,0,0,0
21,AMATS-157225,AMATS-157225-1,AMATS536,AMATS,AMATS,0.816447476,0,0,0,0
21,AMATS-157276,AMATS-157276-2,AMATS35,AMATS,AMATS,14.26569369,0,0,0,0
21,AMATS-157280,AMATS-157280-2,AMATS33,AMATS,AMATS,59.24954926,0,0,0,0
21,AMATS-157395,AMATS-157395-1,AMATS242,AMATS,AMATS,3.140491484,0,0,0,0
21,AMATS-157519,AMATS-157519-2,AMATS559,AMATS,AMATS,38.69311656,0,0,0,0
21,AMATS-157668,AMATS-157668-2,AMATS573,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-157695,AMATS-157695-2,AMATS335,AMATS,AMATS,1.757947733,0,0,0,0
21,AMATS-157741,AMATS-157741-1,AMATS751,AMATS,AMATS,23.20863989,0,0,0,0
21,AMATS-157778,AMATS-157778-2,AMATS77,AMATS,AMATS,52.36483899,0,0,0,0
21,AMATS-157795,AMATS-157795-1,AMATS239,AMATS,AMATS,2.328720013,0,0,0,0
21,AMATS-157832,AMATS-157832-2,AMATS284,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-157835,AMATS-157835-1,AMATS562,AMATS,AMATS,45.28377677,0,0,0,0
21,AMATS-157953,AMATS-157953-1,AMATS861,AMATS,AMATS,15.06427708,0,0,0,0
21,AMATS-158016,AMATS-158016-1,AMATS387,AMATS,AMATS,32.15758399,1,0,95,0
21,AMATS-158053,AMATS-158053-1,AMATS226,AMATS,AMATS,24.44067402,0,0,0,0
21,AMATS-158147,AMATS-158147-2,AMATS373,AMATS,AMATS,31.48577613,1,0,50,0
21,AMATS-158175,AMATS-158175-1,AMATS150,AMATS,AMATS,6.114275068,0,0,0,0
21,AMATS-158226,AMATS-158226-2,AMATS383,AMATS,AMATS,17.61140673,1,0,85,0
21,AMATS-158271,AMATS-158271-2,AMATS835,AMATS,AMATS,3.302053496,0,0,0,0
21,AMATS-158303,AMATS-158303-2,AMATS545,AMATS,AMATS,11.01162236,0,0,0,0
21,AMATS-158567,AMATS-158567-2,AMATS222,AMATS,AMATS,0.891567858,0,0,0,0
21,AMATS-158606,AMATS-158606-1,AMATS333,AMATS,AMATS,1.829073792,0,0,0,0
21,AMATS-158636,AMATS-158636-2,AMATS326,AMATS,AMATS,7.355455264,0,0,0,0
21,AMATS-158699,AMATS-158699-3,AMATS543,AMATS,AMATS,6.063890793,0,0,0,0
21,AMATS-158720,AMATS-158720-4,AMATS294,AMATS,AMATS,3.529875718,0,0,0,0
21,AMATS-158754,AMATS-158754-2,AMATS881,AMATS,AMATS,12.84401342,0,0,0,0
21,AMATS-158828,AMATS-158828-2,AMATS335,AMATS,AMATS,11.00427279,0,0,0,0
21,AMATS-158844,AMATS-158844-1,AMATS528,AMATS,AMATS,1.860854394,0,0,0,0
21,AMATS-158865,AMATS-158865-2,AMATS58,AMATS,AMATS,4.676144014,0,0,0,0
21,AMATS-158935,AMATS-158935-1,AMATS599,AMATS,AMATS,1.004046691,0,0,0,0
21,AMATS-159008,AMATS-159008-1,AMATS104,AMATS,AMATS,59.0060945,0,0,0,0
21,AMATS-159030,AMATS-159030-1,AMATS349,AMATS,AMATS,10.66490044,0,0,0,0
21,AMATS-159039,AMATS-159039-4,AMATS305,AMATS,AMATS,56.36902819,0,0,0,0
21,AMATS-159058,AMATS-159058-2,AMATS858,AMATS,AMATS,1.572060468,0,0,0,0
21,AMATS-159185,AMATS-159185-1,AMATS211,AMATS,AMATS,0.338065303,0,0,0,0
21,AMATS-159186,AMATS-159186-1,AMATS223,AMATS,AMATS,26.59566614,0,0,0,0
21,AMATS-159205,AMATS-159205-1,AMATS412,AMATS,AMATS,5.764251447,1,0,85,0
21,AMATS-159206,AMATS-159206-1,AMATS250,AMATS,AMATS,1.991508732,0,0,0,0
21,AMATS-159348,AMATS-159348-2,AMATS236,AMATS,AMATS,0.334486534,0,0,0,0
21,AMATS-159463,AMATS-159463-1,AMATS100,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-159490,AMATS-159490-1,AMATS576,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-159525,AMATS-159525-2,AMATS6,AMATS,AMATS,2.637440153,0,0,0,0
21,AMATS-159554,AMATS-159554-2,AMATS333,AMATS,AMATS,3.654855694,0,0,0,0
21,AMATS-159708,AMATS-159708-1,AMATS40,AMATS,AMATS,19.12094674,0,0,0,0
21,AMATS-159996,AMATS-159996-2,AMATS192,AMATS,AMATS,5.144712034,0,0,0,0
21,AMATS-160014,AMATS-160014-1,AMATS317,AMATS,AMATS,59.09575173,0,0,0,0
21,AMATS-160069,AMATS-160069-5,AMATS822,AMATS,AMATS,37.80635594,0,0,0,0
21,AMATS-160156,AMATS-160156-2,AMATS626,AMATS,AMATS,22.80278843,0,0,0,0
21,AMATS-160203,AMATS-160203-1,AMATS489,AMATS,AMATS,3.373555969,0,0,0,0
21,AMATS-160223,AMATS-160223-1,AMATS70,AMATS,AMATS,3.741590318,0,0,0,0
21,AMATS-160232,AMATS-160232-1,AMATS751,AMATS,AMATS,2.655749549,0,0,0,0
21,AMATS-160310,AMATS-160310-1,AMATS263,AMATS,AMATS,0.744795669,0,0,0,0
21,AMATS-160369,AMATS-160369-2,AMATS207,AMATS,AMATS,5.585817819,0,0,0,0
21,AMATS-160382,AMATS-160382-2,AMATS34,AMATS,AMATS,11.28927304,0,0,0,0
21,AMATS-160434,AMATS-160434-3,AMATS252,AMATS,AMATS,3.03057109,0,0,0,0
21,AMATS-160504,AMATS-160504-1,AMATS292,AMATS,AMATS,57.39009162,0,0,0,0
21,AMATS-160519,AMATS-160519-2,AMATS329,AMATS,AMATS,12.15973063,0,0,0,0
21,AMATS-160619,AMATS-160619-1,AMATS315,AMATS,AMATS,7.69811232,0,0,0,0
21,AMATS-160729,AMATS-160729-1,AMATS310,AMATS,AMATS,67.05076874,0,0,0,0
21,AMATS-160792,AMATS-160792-1,AMATS784,AMATS,AMATS,6.286225733,0,0,0,0
21,AMATS-160932,AMATS-160932-3,AMATS941,AMATS,AMATS,12.34351494,0,0,0,0
21,AMATS-160942,AMATS-160942-1,AMATS237,AMATS,AMATS,5.652448705,0,0,0,0
21,AMATS-160955,AMATS-160955-1,AMATS559,AMATS,AMATS,10.12084796,0,0,0,0
21,AMATS-161017,AMATS-161017-1,AMATS415,AMATS,AMATS,58.18664992,1,0,85,0
21,AMATS-161053,AMATS-161053-2,AMATS584,AMATS,AMATS,9.13804494,0,0,0,0
21,AMATS-161097,AMATS-161097-1,AMATS221,AMATS,AMATS,35.60432725,0,0,0,0
21,AMATS-161120,AMATS-161120-2,AMATS881,AMATS,AMATS,10.80078939,0,0,0,0
21,AMATS-161130,AMATS-161130-1,AMATS498,AMATS,AMATS,5.330099748,0,0,0,0
21,AMATS-161206,AMATS-161206-2,AMATS559,AMATS,AMATS,10.16717319,0,0,0,0
21,AMATS-161211,AMATS-161211-1,AMATS632,AMATS,AMATS,0.888547159,0,0,0,0
21,AMATS-161236,AMATS-161236-2,AMATS584,AMATS,AMATS,47.39300593,0,0,0,0
21,AMATS-161530,AMATS-161530-1,AMATS476,AMATS,AMATS,1.570539693,0,0,0,0
21,AMATS-161587,AMATS-161587-1,AMATS528,AMATS,AMATS,2.063095202,0,0,0,0
21,AMATS-161603,AMATS-161603-1,AMATS678,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-161795,AMATS-161795-1,AMATS170,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-162137,AMATS-162137-1,AMATS150,AMATS,AMATS,4.024601481,0,0,0,0
21,AMATS-162183,AMATS-162183-1,AMATS217,AMATS,AMATS,5.793663855,0,0,0,0
21,AMATS-162216,AMATS-162216-1,AMATS63,AMATS,AMATS,5.871528621,0,0,0,0
21,AMATS-162408,AMATS-162408-1,AMATS584,AMATS,AMATS,8.965053691,0,0,0,0
21,AMATS-162443,AMATS-162443-1,AMATS628,AMATS,AMATS,1.957707913,0,0,0,0
21,AMATS-162491,AMATS-162491-1,AMATS528,AMATS,AMATS,5.818635295,0,0,0,0
21,AMATS-162502,AMATS-162502-1,AMATS523,AMATS,AMATS,3.841158347,0,0,0,0
21,AMATS-162547,AMATS-162547-1,AMATS528,AMATS,AMATS,6.233610336,0,0,0,0
21,AMATS-162591,AMATS-162591-1,AMATS367,AMATS,AMATS,1.554097768,0,0,0,0
21,AMATS-162685,AMATS-162685-1,AMATS434,AMATS,AMATS,4.025850063,0,0,0,0
21,AMATS-162686,AMATS-162686-1,AMATS425,AMATS,AMATS,1.37386601,1,0,95,0
21,AMATS-162832,AMATS-162832-1,AMATS571,AMATS,AMATS,2.768584579,0,0,0,0
21,AMATS-162843,AMATS-162843-1,AMATS34,AMATS,AMATS,8.999349023,0,0,0,0
21,AMATS-163120,AMATS-163120-1,AMATS379,AMATS,AMATS,1.189713334,1,0,50,0
21,AMATS-163177,AMATS-163177-1,AMATS91,AMATS,AMATS,5.092395109,0,0,0,0
21,AMATS-163248,AMATS-163248-1,AMATS546,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-163560,AMATS-163560-1,AMATS232,AMATS,AMATS,4.474948029,0,0,0,0
21,AMATS-163913,AMATS-163913-1,AMATS467,AMATS,AMATS,10.9896137,0,0,0,0
21,AMATS-164227,AMATS-164227-1,AMATS372,AMATS,AMATS,9.604641427,0,0,0,0
21,AMATS-164286,AMATS-164286-1,AMATS109,AMATS,AMATS,1.398794125,0,0,0,0
21,AMATS-164592,AMATS-164592-1,AMATS40,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-164628,AMATS-164628-1,AMATS127,AMATS,AMATS,1.627515617,0,0,0,0
21,AMATS-165175,AMATS-165175-1,AMATS559,AMATS,AMATS,13.08682864,0,0,0,0
21,AMATS-165479,AMATS-165479-1,AMATS33,AMATS,AMATS,9.040748924,0,0,0,0
21,AMATS-165485,AMATS-165485-1,AMATS57,AMATS,AMATS,13.34427551,0,0,0,0
21,AMATS-165570,AMATS-165570-1,AMATS932,AMATS,AMATS,4.378518264,0,0,0,0
21,AMATS-165782,AMATS-165782-1,AMATS652,AMATS,AMATS,14.16101486,0,0,0,0
21,AMATS-165824,AMATS-165824-1,AMATS40,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-165888,AMATS-165888-1,AMATS597,AMATS,AMATS,4.04541917,0,0,0,0
21,AMATS-166504,AMATS-166504-1,AMATS567,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-166749,AMATS-166749-1,AMATS251,AMATS,AMATS,59.60978081,0,0,0,0
21,AMATS-166753,AMATS-166753-1,AMATS58,AMATS,AMATS,0.536237533,0,0,0,0
21,AMATS-166789,AMATS-166789-1,AMATS40,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-167009,AMATS-167009-1,AMATS353,AMATS,AMATS,0.354803286,0,0,0,0
21,AMATS-167175,AMATS-167175-1,AMATS350,AMATS,AMATS,1.475640161,0,0,0,0
21,AMATS-167217,AMATS-167217-1,AMATS40,AMATS,AMATS,9.49E-05,0,0,0,0
21,AMATS-167246,AMATS-167246-1,AMATS584,AMATS,AMATS,2.349279665,0,0,0,0
